NRC,Clave,Materia,Secc,Dias,Hora,Profesor,Salon
21943,FCCA 018,Calculo Diferencial con Aplic.,OO5,L,0800-0859,ZAMORA - LIMA CARLOS,12EMA8/205
21943,FCCA 018,Calculo Diferencial con Aplic.,OO5,M,0800-0959,ZAMORA - LIMA CARLOS,12EMA8/205
21943,FCCA 018,Calculo Diferencial con Aplic.,OO5,V,0800-0959,ZAMORA - LIMA CARLOS,12EMA8/206
21980,FCCA 018,Calculo Diferencial con Aplic.,OO7,L,1000-1059,ESPINOZA - HERNANDEZ NELVA BETZABEL,12EMA4/207
21980,FCCA 018,Calculo Diferencial con Aplic.,OO7,M,1000-1159,ESPINOZA - HERNANDEZ NELVA BETZABEL,12EMA4/207
21980,FCCA 018,Calculo Diferencial con Aplic.,OO7,V,1000-1159,ESPINOZA - HERNANDEZ NELVA BETZABEL,12EMA8/302
23308,FCCA 019,Lenguajes Formales y Automatas,OO1,L,1000-1059,OLIVOS - CONTRERAS MARIA ERIKA,12EMA3/203
23308,FCCA 019,Lenguajes Formales y Automatas,OO1,M,1000-1159,OLIVOS - CONTRERAS MARIA ERIKA,12EMA4/201
23308,FCCA 019,Lenguajes Formales y Automatas,OO1,V,1000-1159,OLIVOS - CONTRERAS MARIA ERIKA,12EMA4/201
23408,FCCA 019,Lenguajes Formales y Automatas,OO2,L,1100-1159,ZEPEDA - CORTES CLAUDIA,12EMA8/302
23408,FCCA 019,Lenguajes Formales y Automatas,OO2,A,1000-1159,ZEPEDA - CORTES CLAUDIA,12EMA8/306
23408,FCCA 019,Lenguajes Formales y Automatas,OO2,J,1000-1159,ZEPEDA - CORTES CLAUDIA,12EMA5/106
23459,FCCA 019,Lenguajes Formales y Automatas,OO3,L,0800-0859,OLIVOS - CONTRERAS MARIA ERIKA,12EMA8/202
23459,FCCA 019,Lenguajes Formales y Automatas,OO3,M,0800-0959,OLIVOS - CONTRERAS MARIA ERIKA,12EMA8/202
23459,FCCA 019,Lenguajes Formales y Automatas,OO3,V,0800-0959,OLIVOS - CONTRERAS MARIA ERIKA,12EMA5/106
22003,FCCA 020,Programacion Avanzada,OO1,L,1000-1059,CRUZ - ALMANZA GRACIANO,12EMA8/202
22003,FCCA 020,Programacion Avanzada,OO1,M,1000-1159,CRUZ - ALMANZA GRACIANO,12EMA4/306
22003,FCCA 020,Programacion Avanzada,OO1,V,1000-1159,CRUZ - ALMANZA GRACIANO,12EMA8/202
22022,FCCA 020,Programacion Avanzada,OO2,L,0800-0859,CRUZ - ALMANZA GRACIANO,12EMA8/203
22022,FCCA 020,Programacion Avanzada,OO2,M,0800-0959,CRUZ - ALMANZA GRACIANO,12EMA8/203
22022,FCCA 020,Programacion Avanzada,OO2,V,0800-0959,CRUZ - ALMANZA GRACIANO,12EMA3/203
22036,FCCA 020,Programacion Avanzada,OO3,L,1400-1459,RIVERA - ZURITA ABRIL LUCIA,12EMA8/202
22036,FCCA 020,Programacion Avanzada,OO3,M,1400-1559,RIVERA - ZURITA ABRIL LUCIA,12EMA4/306
22036,FCCA 020,Programacion Avanzada,OO3,V,1400-1559,RIVERA - ZURITA ABRIL LUCIA,12EMA8/202
22052,FCCA 020,Programacion Avanzada,OO4,L,0800-0859,BONFIL - BARRAGAN ERIKA,12EMA3/203
22052,FCCA 020,Programacion Avanzada,OO4,M,0800-0959,BONFIL - BARRAGAN ERIKA,12EMA3/203
22052,FCCA 020,Programacion Avanzada,OO4,V,0800-0959,BONFIL - BARRAGAN ERIKA,12EMA8/203
22068,FCCA 020,Programacion Avanzada,OO5,L,1100-1159,GARCIA - ALONSO MARCELA,12EMA8/205
22068,FCCA 020,Programacion Avanzada,OO5,A,1000-1159,GARCIA - ALONSO MARCELA,12EMA8/205
22068,FCCA 020,Programacion Avanzada,OO5,J,1000-1159,GARCIA - ALONSO MARCELA,12EMA8/206
22079,FCCA 020,Programacion Avanzada,OO6,L,1500-1559,RIVERA - ZURITA ABRIL LUCIA,12EMA8/206
22079,FCCA 020,Programacion Avanzada,OO6,A,1400-1559,RIVERA - ZURITA ABRIL LUCIA,12EMA8/206
22079,FCCA 020,Programacion Avanzada,OO6,J,1400-1559,RIVERA - ZURITA ABRIL LUCIA,12EMA8/205
22098,FCCA 020,Programacion Avanzada,OO8,L,1700-1759,CORTES - VAZQUEZ EDMUNDO MIGUEL,12EMA3/203
22098,FCCA 020,Programacion Avanzada,OO8,A,1600-1759,CORTES - VAZQUEZ EDMUNDO MIGUEL,12EMA3/203
22098,FCCA 020,Programacion Avanzada,OO8,J,1600-1759,CORTES - VAZQUEZ EDMUNDO MIGUEL,12EMA8/303
22236,FCCA 020,Programacion Avanzada,OO9,L,0900-0959,MEJIA - MATIAS HILDA,12EMA5/108
22236,FCCA 020,Programacion Avanzada,OO9,A,0800-0959,MEJIA - MATIAS HILDA,12EMA3/201
22236,FCCA 020,Programacion Avanzada,OO9,J,0800-0959,MEJIA - MATIAS HILDA,12EMA5/108
21572,FCCA 022,Calculo Integral con Aplicacio,OO8,L,1100-1159,ARIZA - VELAZQUEZ EDUARDO,12EMA4/201
21572,FCCA 022,Calculo Integral con Aplicacio,OO8,A,1000-1159,ARIZA - VELAZQUEZ EDUARDO,12EMA4/201
21572,FCCA 022,Calculo Integral con Aplicacio,OO8,J,1000-1159,ARIZA - VELAZQUEZ EDUARDO,12EMA3/201
22120,FCCA 022,Calculo Integral con Aplicacio,OO1,L,1000-1059,ZAMORA - LIMA CARLOS,12EMA3/203
22120,FCCA 022,Calculo Integral con Aplicacio,OO1,M,1000-1159,ZAMORA - LIMA CARLOS,12EMA3/203
22120,FCCA 022,Calculo Integral con Aplicacio,OO1,V,1000-1159,ZAMORA - LIMA CARLOS,12EMA8/203
22140,FCCA 022,Calculo Integral con Aplicacio,OO4,L,1300-1359,RODRIGUEZ - PEREZ FERNANDO,12EMA3/203
22140,FCCA 022,Calculo Integral con Aplicacio,OO4,A,1200-1359,RODRIGUEZ - PEREZ FERNANDO,12EMA3/203
22140,FCCA 022,Calculo Integral con Aplicacio,OO4,J,1200-1359,RODRIGUEZ - PEREZ FERNANDO,12EMA8/203
22157,FCCA 022,Calculo Integral con Aplicacio,OO5,L,1000-1059,ARIZA - VELAZQUEZ EDUARDO,12EM11/101
22157,FCCA 022,Calculo Integral con Aplicacio,OO5,M,1000-1159,ARIZA - VELAZQUEZ EDUARDO,12EM11/101
22157,FCCA 022,Calculo Integral con Aplicacio,OO5,V,1000-1159,ARIZA - VELAZQUEZ EDUARDO,12EM11/101
22251,FCCA 022,Calculo Integral con Aplicacio,O1O,L,1200-1259,ESPINOZA - HERNANDEZ NELVA BETZABEL,12EMA8/206
22251,FCCA 022,Calculo Integral con Aplicacio,O1O,M,1200-1359,ESPINOZA - HERNANDEZ NELVA BETZABEL,12EMA8/206
22251,FCCA 022,Calculo Integral con Aplicacio,O1O,V,1200-1359,ESPINOZA - HERNANDEZ NELVA BETZABEL,12EMA8/206
43280,FCCA 022,Calculo Integral con Aplicacio,OO2,L,1000-1059,GONZALEZ - VELAZQUEZ ROGELIO,12EMA3/203
43280,FCCA 022,Calculo Integral con Aplicacio,OO2,M,1000-1159,GONZALEZ - VELAZQUEZ ROGELIO,12EMA3/203
43280,FCCA 022,Calculo Integral con Aplicacio,OO2,V,1000-1159,GONZALEZ - VELAZQUEZ ROGELIO,12EMA8/203
25403,FCCA 023,Mineria de Datos,OO1,L,1000-1059,PEREZ - PEREZ FABRICIO OTONIEL,12EMA3/203
25403,FCCA 023,Mineria de Datos,OO1,M,1000-1159,PEREZ - PEREZ FABRICIO OTONIEL,12EMA3/203
25403,FCCA 023,Mineria de Datos,OO1,V,1000-1159,PEREZ - PEREZ FABRICIO OTONIEL,12EMA8/203
25422,FCCA 023,Mineria de Datos,OO2,L,1400-1459,TECUANHUEHUE - VERA PEDRO,12EM11/101
25422,FCCA 023,Mineria de Datos,OO2,M,1400-1559,TECUANHUEHUE - VERA PEDRO,12EM11/101
25422,FCCA 023,Mineria de Datos,OO2,V,1400-1559,TECUANHUEHUE - VERA PEDRO,12EM11/101
24886,FCCA 027,Analisis y Diseno de Algoritm,OO1,L,0800-0859,CASTILLO - AVILA ARLEM ALEIDA,12EMA8/206
24886,FCCA 027,Analisis y Diseno de Algoritm,OO1,M,0800-0959,CASTILLO - AVILA ARLEM ALEIDA,12EMA3/203
24886,FCCA 027,Analisis y Diseno de Algoritm,OO1,V,0800-0959,CASTILLO - AVILA ARLEM ALEIDA,12EMA3/203
22178,FCCA 028,Ecuaciones Diferenciales,OO1,L,1000-1059,HERNANDEZ - HERNANDEZ MARIA DEL ROSARIO,12EM11/104
22178,FCCA 028,Ecuaciones Diferenciales,OO1,M,1000-1159,HERNANDEZ - HERNANDEZ MARIA DEL ROSARIO,12EM11/104
22178,FCCA 028,Ecuaciones Diferenciales,OO1,V,1000-1159,HERNANDEZ - HERNANDEZ MARIA DEL ROSARIO,12EM11/104
22207,FCCA 028,Ecuaciones Diferenciales,OO4,L,1300-1359,OTERO - GONZALEZ JORGE,12EMA8/206
22207,FCCA 028,Ecuaciones Diferenciales,OO4,A,1200-1359,OTERO - GONZALEZ JORGE,12EMA8/206
22207,FCCA 028,Ecuaciones Diferenciales,OO4,J,1200-1359,OTERO - GONZALEZ JORGE,12EMA3/203
23392,FCCA 029,Logica Matematica Aplicada,OO2,L,1400-1459,PORTILLO - RAMIREZ GUSTAVO,12EMA3/203
23392,FCCA 029,Logica Matematica Aplicada,OO2,M,1400-1559,PORTILLO - RAMIREZ GUSTAVO,12EMA3/203
23392,FCCA 029,Logica Matematica Aplicada,OO2,V,1400-1559,PORTILLO - RAMIREZ GUSTAVO,12EMA8/203
23427,FCCA 029,Logica Matematica Aplicada,OO3,L,1300-1359,ZEPEDA - CORTES CLAUDIA,12EMA5/107
23427,FCCA 029,Logica Matematica Aplicada,OO3,A,1200-1359,ZEPEDA - CORTES CLAUDIA,12EMA5/107
23427,FCCA 029,Logica Matematica Aplicada,OO3,J,1200-1359,ZEPEDA - CORTES CLAUDIA,12EMA5/107
23492,FCCA 029,Logica Matematica Aplicada,OO4,L,1000-1059,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA8/206
23492,FCCA 029,Logica Matematica Aplicada,OO4,M,1000-1159,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA3/203
23492,FCCA 029,Logica Matematica Aplicada,OO4,V,1000-1159,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA3/203
22803,FCCA 030,Matematicas Discretas y Aplic.,O11,L,1200-1259,RODRIGUEZ - PEREZ FERNANDO,12EMA8/206
22803,FCCA 030,Matematicas Discretas y Aplic.,O11,M,1200-1359,RODRIGUEZ - PEREZ FERNANDO,12EMA3/203
22803,FCCA 030,Matematicas Discretas y Aplic.,O11,V,1200-1359,RODRIGUEZ - PEREZ FERNANDO,12EMA3/203
22975,FCCA 030,Matematicas Discretas y Aplic.,O12,L,1200-1259,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA5/106
22975,FCCA 030,Matematicas Discretas y Aplic.,O12,M,1200-1359,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA8/306
22975,FCCA 030,Matematicas Discretas y Aplic.,O12,V,1200-1359,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA5/106
23018,FCCA 030,Matematicas Discretas y Aplic.,OO3,L,0800-0859,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA8/301
23018,FCCA 030,Matematicas Discretas y Aplic.,OO3,M,0800-0959,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA8/301
23018,FCCA 030,Matematicas Discretas y Aplic.,OO3,V,0800-0959,ARENAS - MARTINEZ GUADALUPE YOANNA,12EMA4/206
23053,FCCA 030,Matematicas Discretas y Aplic.,OO4,L,1300-1359,LEYVA - BONILLA JUAN FRANCISCO,12EMA8/301
23053,FCCA 030,Matematicas Discretas y Aplic.,OO4,A,1200-1359,LEYVA - BONILLA JUAN FRANCISCO,12EMA4/206
23053,FCCA 030,Matematicas Discretas y Aplic.,OO4,J,1200-1359,LEYVA - BONILLA JUAN FRANCISCO,12EMA8/301
23087,FCCA 030,Matematicas Discretas y Aplic.,OO7,L,1100-1159,GARCIA - TAMAYO ROSA,12EMA8/302
23087,FCCA 030,Matematicas Discretas y Aplic.,OO7,A,1000-1159,GARCIA - TAMAYO ROSA,12EMA8/302
23087,FCCA 030,Matematicas Discretas y Aplic.,OO7,J,1000-1159,GARCIA - TAMAYO ROSA,12EMA4/207
22825,FGMA 001,Introduccion a la FGU,102,L,0800-0859,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
22825,FGMA 001,Introduccion a la FGU,102,M,0800-0959,VAZQUEZ - RAMIREZ JESUS,12EMA5/105
22957,FGMA 001,Introduccion a la FGU,104,A,1200-1359,TREVINO - SANCHEZ DANIEL,12EMA4/208
22957,FGMA 001,Introduccion a la FGU,104,S,1300-1359,TREVINO - SANCHEZ DANIEL,12EMA4/306
22989,FGMA 001,Introduccion a la FGU,105,M,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EMA3/204
22989,FGMA 001,Introduccion a la FGU,105,S,1200-1259,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
23065,FGMA 001,Introduccion a la FGU,110,L,1300-1359,ROJAS - PEREZ ISRRAEL,12EMA3/204
23065,FGMA 001,Introduccion a la FGU,110,A,1200-1359,ROJAS - PEREZ ISRRAEL,12EMA3/204
23397,FGMA 001,Introduccion a la FGU,111,M,1000-1159,ROMAN - FLORES ALBERTO,12EMA3/204
23397,FGMA 001,Introduccion a la FGU,111,S,1000-1059,ROMAN - FLORES ALBERTO,12EM11/101
25971,FGMA 001,Introduccion a la FGU,107,A,1600-1759,VAZQUEZ - RAMIREZ JESUS,12EMA8/202
25971,FGMA 001,Introduccion a la FGU,107,S,1400-1459,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
28676,FGMA 001,Introduccion a la FGU,114,J,1600-1759,VAZQUEZ - RAMIREZ JESUS,12EMA8/201
28676,FGMA 001,Introduccion a la FGU,114,S,1700-1759,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
28677,FGMA 001,Introduccion a la FGU,109,A,0800-0959,VAZQUEZ - RAMIREZ JESUS,12EMA8/201
28677,FGMA 001,Introduccion a la FGU,109,S,0800-0859,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
28682,FGMA 001,Introduccion a la FGU,115,M,0800-0959,OSUNA - GONZALEZ REYNOLD,12EMA4/306
28682,FGMA 001,Introduccion a la FGU,115,S,1000-1059,OSUNA - GONZALEZ REYNOLD,12EMA4/306
28689,FGMA 001,Introduccion a la FGU,112,V,0800-0959,VAZQUEZ - RAMIREZ JESUS,12EMA8/201
28689,FGMA 001,Introduccion a la FGU,112,S,0900-0959,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
28693,FGMA 001,Introduccion a la FGU,113,M,1600-1759,VAZQUEZ - RAMIREZ JESUS,12EMA8/201
28693,FGMA 001,Introduccion a la FGU,113,S,1600-1659,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
23092,FGMA 002,Formacion Gral. Disciplinaria,102,M,0800-0959,ROJAS - PEREZ ISRRAEL,12EMA3/204
23092,FGMA 002,Formacion Gral. Disciplinaria,102,S,0800-0859,ROJAS - PEREZ ISRRAEL,12EM11/102
23113,FGMA 002,Formacion Gral. Disciplinaria,104,A,1000-1159,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
23113,FGMA 002,Formacion Gral. Disciplinaria,104,S,1100-1159,VAZQUEZ - RAMIREZ JESUS,12EM11/104
23136,FGMA 002,Formacion Gral. Disciplinaria,105,M,1000-1159,VAZQUEZ - RAMIREZ JESUS,12EM11/102
23136,FGMA 002,Formacion Gral. Disciplinaria,105,S,1000-1059,VAZQUEZ - RAMIREZ JESUS,12EM11/102
23166,FGMA 002,Formacion Gral. Disciplinaria,106,J,1000-1159,RIOS - GONZALEZ ELVIA,12EMA4/306
23166,FGMA 002,Formacion Gral. Disciplinaria,106,S,1000-1059,RIOS - GONZALEZ ELVIA,12EM11/104
23188,FGMA 002,Formacion Gral. Disciplinaria,107,M,1200-1359,MENDOZA - ROJAS ANGEL OMAR,12EMA4/306
23188,FGMA 002,Formacion Gral. Disciplinaria,107,S,1200-1259,MENDOZA - ROJAS ANGEL OMAR,12EMA4/306
23210,FGMA 002,Formacion Gral. Disciplinaria,108,J,1200-1359,ROJAS - PEREZ ISRRAEL,12EMA8/203
23210,FGMA 002,Formacion Gral. Disciplinaria,108,S,1200-1259,ROJAS - PEREZ ISRRAEL,12EMA4/306
23232,FGMA 002,Formacion Gral. Disciplinaria,109,A,1400-1559,VAZQUEZ - RAMIREZ JESUS,12EMA3/203
23232,FGMA 002,Formacion Gral. Disciplinaria,109,S,1500-1559,VAZQUEZ - RAMIREZ JESUS,12EMA4/306
23282,FGMA 003,Formacion General Profesional,101,L,1100-1159,RIOS - GONZALEZ ELVIA,12EMA4/208
23282,FGMA 003,Formacion General Profesional,101,A,1000-1159,RIOS - GONZALEZ ELVIA,12EMA4/208
23305,FGMA 003,Formacion General Profesional,102,L,1000-1059,CASTILLO - AVILA ARLEM ALEIDA,12EM11/102
23305,FGMA 003,Formacion General Profesional,102,M,1000-1159,CASTILLO - AVILA ARLEM ALEIDA,12EM11/104
23325,FGMA 003,Formacion General Profesional,104,A,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EM11/102
23325,FGMA 003,Formacion General Profesional,104,S,1300-1359,VAZQUEZ - RAMIREZ JESUS,12EM11/102
23338,FGMA 003,Formacion General Profesional,105,M,1200-1359,BONFIL - BARRAGAN ERIKA,12EMA4/306
23338,FGMA 003,Formacion General Profesional,105,S,1200-1259,BONFIL - BARRAGAN ERIKA,12EM11/104
23358,FGMA 003,Formacion General Profesional,106,J,1200-1359,VAZQUEZ - RAMIREZ JESUS,12EM11/102
23358,FGMA 003,Formacion General Profesional,106,V,1200-1259,VAZQUEZ - RAMIREZ JESUS,12EM11/102
20193,FGMA 004,Ingles I,101,AJ,1200-1359,MONTES - VALLIN TANYA VICTORIA,12EMA4/306
20194,FGMA 004,Ingles I,102,MV,1200-1359,CHOLULA - CORDERO MARIA DE LOS ANGELES VIRGINIA,12EM11/104
20209,FGMA 004,Ingles I,117,S,0800-1159,CORTES - VAZQUEZ MARIBEL,12EM11/102
20210,FGMA 004,Ingles I,118,S,1200-1559,CHAVEZ - HEREDIA CLAUDIA,12EM11/102
20211,FGMA 004,Ingles I,119,S,1400-1759,ROJAS - RIVERA IVAN,12EMA4/306
20179,FGMA 005,Ingles II,101,S,0800-1159,TECUATL - CUAUTLE ARACELI,12EM11/104
20212,FGMA 005,Ingles II,102,S,1200-1559,AGUILAR - LOZADA GABRIELA,12EM11/102
20213,FGMA 005,Ingles II,103,S,0800-1159,CHAVEZ - HEREDIA CLAUDIA,12EM11/102
20214,FGMA 005,Ingles II,104,S,1200-1559,ZUNIGA - LOPEZ JAZMIN,12EMA4/306
20215,FGMA 005,Ingles II,105,S,0800-1159,FLORES - CALYECA CARINA,12EM11/104
20216,FGMA 005,Ingles II,106,S,1400-1759,SALAS - GUEVARA MONICA YISSEL,12EM11/102
20217,FGMA 005,Ingles II,107,S,1400-1759,SALAZAR - PEDRAZA MARIA MONTSERRAT,12EM11/102
20219,FGMA 006,Ingles III,101,S,1200-1559,CORDERO - GAMBOA JUAN ROBERTO,12EMA4/306
20221,FGMA 006,Ingles III,102,S,1200-1559,LEZAMA - DE JESUS VERONICA,12EM11/104
20222,FGMA 006,Ingles III,103,S,1400-1759,GOMEZ - TRUJILLO ALONSO ERICK,12EM11/102
20223,FGMA 007,Ingles IV,101,S,1200-1559,CORONA - REYES ADRIANA ISABEL,12EM11/102
20224,FGMA 007,Ingles IV,102,S,1200-1559,CORONA - MEZA WILFRIDO,12EMA4/306
20225,FGMA 007,Ingles IV,103,S,1400-1759,LARA - ORTUNO MARIA ISABEL,12EM11/104
23765,ICDA 001,Intro. a la Ciencia de Datos,OO2,L,1600-1659,CONDE - RAMIREZ JUAN CARLOS,12EMA8/303
23765,ICDA 001,Intro. a la Ciencia de Datos,OO2,M,1600-1759,CONDE - RAMIREZ JUAN CARLOS,12EMA8/303
23765,ICDA 001,Intro. a la Ciencia de Datos,OO2,V,1600-1759,CONDE - RAMIREZ JUAN CARLOS,12EMA4/208
23771,ICDA 001,Intro. a la Ciencia de Datos,OO1,L,1000-1059,BONFIL - BARRAGAN ERIKA,12EMA8/303
23771,ICDA 001,Intro. a la Ciencia de Datos,OO1,M,1000-1159,BONFIL - BARRAGAN ERIKA,12EMA8/303
23771,ICDA 001,Intro. a la Ciencia de Datos,OO1,V,1000-1159,BONFIL - BARRAGAN ERIKA,12EMA4/208
22264,ICDA 002,Etica para la Ciencia de Datos,OO2,L,1500-1559,MENDOZA - OLGUIN GUSTAVO EMILIO,12EMA8/205
22264,ICDA 002,Etica para la Ciencia de Datos,OO2,A,1400-1559,MENDOZA - OLGUIN GUSTAVO EMILIO,12EMA8/205
22264,ICDA 002,Etica para la Ciencia de Datos,OO2,J,1400-1559,MENDOZA - OLGUIN GUSTAVO EMILIO,12EMA8/203
22275,ICDA 002,Etica para la Ciencia de Datos,OO1,L,1100-1159,CAMACHO - TELLEZ HUGO,12EMA5/108
22275,ICDA 002,Etica para la Ciencia de Datos,OO1,A,1000-1159,CAMACHO - TELLEZ HUGO,12EMA5/108
22275,ICDA 002,Etica para la Ciencia de Datos,OO1,J,1000-1159,CAMACHO - TELLEZ HUGO,12EMA8/205
25475,ICDA 250,Estadis. para Ciencia de Datos,OO2,L,1500-1559,PORTILLO - RAMIREZ GUSTAVO,12EMA5/107
25475,ICDA 250,Estadis. para Ciencia de Datos,OO2,A,1400-1559,PORTILLO - RAMIREZ GUSTAVO,12EM11/104
25475,ICDA 250,Estadis. para Ciencia de Datos,OO2,J,1400-1559,PORTILLO - RAMIREZ GUSTAVO,12EMA5/107
25499,ICDA 250,Estadis. para Ciencia de Datos,OO1,L,1100-1159,PORTILLO - RAMIREZ GUSTAVO,12EM11/101
25499,ICDA 250,Estadis. para Ciencia de Datos,OO1,A,1000-1159,PORTILLO - RAMIREZ GUSTAVO,12EM11/101
25499,ICDA 250,Estadis. para Ciencia de Datos,OO1,J,1000-1159,PORTILLO - RAMIREZ GUSTAVO,12EM11/101
25955,ICDA 250,Estadis. para Ciencia de Datos,OO3,L,1100-1159,ROMERO - SIERRA JAIME ALEJANDRO,12EMA5/106
25955,ICDA 250,Estadis. para Ciencia de Datos,OO3,A,1000-1159,ROMERO - SIERRA JAIME ALEJANDRO,12EMA5/106
25955,ICDA 250,Estadis. para Ciencia de Datos,OO3,J,1000-1159,ROMERO - SIERRA JAIME ALEJANDRO,12EMA8/306
25430,ICDA 255,Bases de Datos Avanzadas,OO1,L,1000-1059,MENDOZA - OLGUIN GUSTAVO EMILIO,12EM11/104
25430,ICDA 255,Bases de Datos Avanzadas,OO1,M,1000-1159,MENDOZA - OLGUIN GUSTAVO EMILIO,12EM11/104
25430,ICDA 255,Bases de Datos Avanzadas,OO1,V,1000-1159,MENDOZA - OLGUIN GUSTAVO EMILIO,12EMA4/201
25462,ICDA 255,Bases de Datos Avanzadas,OO2,L,1400-1459,MENDOZA - OLGUIN GUSTAVO EMILIO,12EM11/104
25462,ICDA 255,Bases de Datos Avanzadas,OO2,M,1400-1559,MENDOZA - OLGUIN GUSTAVO EMILIO,12EM11/104
25462,ICDA 255,Bases de Datos Avanzadas,OO2,V,1400-1559,MENDOZA - OLGUIN GUSTAVO EMILIO,12EM11/104
25966,ICDA 255,Bases de Datos Avanzadas,OO3,L,0900-0959,ROMERO - SIERRA JAIME ALEJANDRO,12EMA8/205
25966,ICDA 255,Bases de Datos Avanzadas,OO3,A,0800-0959,ROMERO - SIERRA JAIME ALEJANDRO,12EMA8/205
25966,ICDA 255,Bases de Datos Avanzadas,OO3,J,0800-0959,ROMERO - SIERRA JAIME ALEJANDRO,12EMA8/206
25512,ICDA 259,Desarrollo de Aplicaciones Web,OO1,L,0900-0959,MENDEZ - SANCHEZ LUIS YAEL,12EM11/101
25512,ICDA 259,Desarrollo de Aplicaciones Web,OO1,A,0800-0959,MENDEZ - SANCHEZ LUIS YAEL,12EM11/101
25512,ICDA 259,Desarrollo de Aplicaciones Web,OO1,J,0800-0959,MENDEZ - SANCHEZ LUIS YAEL,12EM11/101
25919,ICDA 259,Desarrollo de Aplicaciones Web,OO3,L,0800-0859,MENDEZ - SANCHEZ LUIS YAEL,12EM11/101
25919,ICDA 259,Desarrollo de Aplicaciones Web,OO3,M,0800-0959,MENDEZ - SANCHEZ LUIS YAEL,12EM11/101
25919,ICDA 259,Desarrollo de Aplicaciones Web,OO3,V,0800-0959,MENDEZ - SANCHEZ LUIS YAEL,12EM11/101
